City,State,Zip3
KEYSTONE,SD,577
KEYSTONE,WV,248
KEYSTONE HEIGHTS,FL,326
KEYSVILLE,GA,308
KEYSVILLE,VA,239
KEYTESVILLE,MO,652
KIAMESHA LAKE,NY,127
KIANA,AK,997
KIDDER,MO,646
KIDRON,OH,446
KIEF,ND,587
KIEFER,OK,740
KIEFFER,WV,249
KIEL,WI,530
KIELER,WI,538
KIESTER,MN,560
KIHEI,HI,967
KILA,MT,599
KILAUEA,HI,967
KILBOURNE,LA,712
KILBOURNE,OH,430
KILDARE,TX,755
KILGORE,TX,756
KILKENNY,MN,560
KILL BUCK,NY,147
KILL DEVIL HILLS,NC,279
KILLAWOG,NY,137
KILLBUCK,OH,446
KILLDEER,ND,586
KILLDUFF,IA,501
KILLEEN,TX,765
KILLEN,AL,356
KILLINGTON,VT,057
KILLINGWORTH,CT,064
KILLONA,LA,700
KILMARNOCK,VA,224
KILMICHAEL,MS,397
KILN,MS,395
KIM,CO,810
KIMBALL,MN,553
KIMBALL,NE,691
KIMBALL,SD,573
KIMBALL,WV,248
KIMBERLING CITY,MO,656
KIMBERLY,AL,350
KIMBERLY,ID,833
KIMBERLY,OR,978
KIMBERLY,WI,541
KIMBERLY,WV,251
KIMBERTON,PA,194
KIMMELL,IN,467
KIMMSWICK,MO,630
KIMPER,KY,415
KINCAID,IL,625
KINCAID,WV,251
KINCHELOE,MI,497
KINDE,MI,484
KINDER,LA,706
KINDERHOOK,NY,121
KINDRED,ND,580
KING,NC,270
KING,WI,549
KING AND QUEEN COURT HOUSE,VA,230
KING CITY,CA,939
KING CITY,MO,644
KING COVE,AK,996
KING FERRY,NY,130
KING GEORGE,VA,224
KING OF PRUSSIA,PA,194
KINGDOM CITY,MO,652
KINGFIELD,ME,049
KINGFISHER,OK,737
KINGMAN,AZ,864
KINGMAN,IN,479
KINGMAN,KS,670
KINGMAN,ME,044
KINGMONT,WV,265
KINGS BAY,GA,315
KINGS BEACH,CA,961
KINGS CANYON NATIONAL PK,CA,936
KINGS MILLS,OH,450
KINGS MOUNTAIN,KY,404
KINGS MOUNTAIN,NC,280
KINGS PARK,NY,117
KINGSBURG,CA,936
KINGSBURY,IN,463
KINGSBURY,TX,786
KINGSFORD HEIGHTS,IN,463
KINGSHILL,VI,008
KINGSLAND,AR,716
KINGSLAND,GA,315
KINGSLAND,TX,786
KINGSLEY,IA,510
KINGSLEY,MI,496
KINGSLEY,PA,188
KINGSPORT,TN,376
KINGSTON,AR,727
KINGSTON,GA,301
KINGSTON,ID,838
KINGSTON,IL,601
KINGSTON,MA,023
KINGSTON,MI,487
KINGSTON,MO,646
KINGSTON,NH,038
KINGSTON,NJ,085
KINGSTON,NY,124
KINGSTON,OH,456
KINGSTON,OK,734
KINGSTON,PA,187
KINGSTON,RI,028
KINGSTON,TN,377
KINGSTON,WA,983
KINGSTON,WI,539
KINGSTON MINES,IL,615
KINGSTON SPRINGS,TN,370
KINGSTREE,SC,295
KINGSVILLE,MD,210
KINGSVILLE,TX,783
KINGWOOD,TX,773
KINGWOOD,WV,265
KINMUNDY,IL,628
KINNEAR,WY,825
KINSALE,VA,224
KINSLEY,KS,675
KINSMAN,IL,604
KINSMAN,OH,444
KINSTON,AL,364
KINSTON,NC,285
KINTA,OK,745
KINTNERSVILLE,PA,189
KIOWA,CO,801
KIOWA,KS,670
KIOWA,OK,745
KIPLING,NC,275
KIPNUK,AK,996
KIPTON,OH,440
KIRBY,AR,719
KIRBY,OH,433
KIRBYVILLE,TX,759
KIRK,CO,808
KIRKERSVILLE,OH,430
KIRKLAND,AZ,863
KIRKLAND,IL,601
KIRKLAND,WA,980
KIRKLIN,IN,460
KIRKSEY,KY,420
KIRKSVILLE,MO,635
KIRKVILLE,NY,130
KIRKWOOD,CA,956
KIRKWOOD,DE,197
KIRKWOOD,IL,614
KIRKWOOD,PA,175
KIRON,IA,514
KIRTLAND,NM,874
KIRWIN,KS,676
KISMET,KS,678
KISSIMMEE,FL,347
KISTLER,WV,256
KIT CARSON,CO,808
KITE,GA,310
KITTANNING,PA,162
KITTERY,ME,039
KITTERY POINT,ME,039
KITTITAS,WA,989
KITTREDGE,CO,804
KITTRELL,NC,275
KITTY HAWK,NC,279
KITZMILLER,MD,215
KIVALINA,AK,997
KLAMATH,CA,955
KLAMATH FALLS,OR,976
KLAWOCK,AK,999
KLEINFELTERSVILLE,PA,170
KLICKITAT,WA,986
KLONDIKE,TX,754
KNAPP,WI,547
KNICKERBOCKER,TX,769
KNIERIM,IA,505
KNIFE RIVER,MN,556
KNIGHTDALE,NC,275
KNIGHTS LANDING,CA,956
KNIGHTSEN,CA,945
KNIGHTSTOWN,IN,461
KNIGHTSVILLE,IN,478
KNIPPA,TX,788
KNOB LICK,MO,636
KNOB NOSTER,MO,653
KNOBEL,AR,724
KNOTTS ISLAND,NC,279
KNOWLES,OK,738
KNOX,IN,465
KNOX,PA,162
KNOX CITY,MO,634
KNOX CITY,TX,795
KNOX DALE,PA,158
KNOXVILLE,AR,728
KNOXVILLE,IA,501
KNOXVILLE,IL,614
KNOXVILLE,PA,169
KNOXVILLE,TN,379
KOBUK,AK,997
KODAK,TN,377
KODIAK,AK,996
KOHLER,WI,530
KOKOMO,IN,460
KOKOMO,MS,396
KOLOA,HI,967
KONAWA,OK,748
KOOSHAREM,UT,847
KOOSKIA,ID,835
KOOTENAI,ID,838
KOPPEL,PA,161
KOPPERL,TX,766
KOPPERSTON,WV,248
KOROR,PW,969
KOSCIUSKO,MS,390
KOSHKONONG,MO,656
KOSRAE,FM,969
KOSSE,TX,766
KOSSUTH,PA,163
KOTLIK,AK,996
KOTZEBUE,AK,997
KOUNTZE,TX,776
KOUTS,IN,463
KOYUK,AK,997
KOYUKUK,AK,997
KRAKOW,WI,541
KRAMER,ND,587
KRANZBURG,SD,572
KREAMER,PA,178
KREBS,OK,745
KREMLIN,MT,595
KREMLIN,OK,737
KREMMLING,CO,804
KRESGEVILLE,PA,183
KRESS,TX,790
KROTZ SPRINGS,LA,707
KRUM,TX,762
KUALAPUU,HI,967
KULA,HI,967
KULM,ND,584
KULPMONT,PA,178
KULPSVILLE,PA,194
KUNA,ID,836
KUNIA,HI,967
KUNKLETOWN,PA,180
KURE BEACH,NC,284
KURTEN,TX,778
KURTISTOWN,HI,967
KUTZTOWN,PA,195
KWETHLUK,AK,996
KWIGILLINGOK,AK,996
KYBURZ,CA,957
KYKOTSMOVI VILLAGE,AZ,860
KYLE,SD,577
KYLE,TX,786
KYLE,WV,248
KYLERTOWN,PA,168
LA BARGE,WY,831
LA BELLE,MO,634
LA BELLE,PA,154
LA BLANCA,TX,785
LA CANADA FLINTRIDGE,CA,910
LA CENTER,KY,420
LA CENTER,WA,986
LA CONNER,WA,982
LA COSTE,TX,780
LA CRESCENT,MN,559
LA CRESCENTA,CA,912
LA CROSSE,FL,326
LA CROSSE,IN,463
LA CROSSE,KS,675
LA CROSSE,VA,239
LA CROSSE,WI,546
LA CYGNE,KS,660
LA FARGE,WI,546
LA FAYETTE,GA,307
LA FAYETTE,IL,614
LA FAYETTE,NY,130
LA FERIA,TX,785
LA FOLLETTE,TN,377
LA FONTAINE,IN,469
LA FRANCE,SC,296
LA GRANDE,OR,978
LA GRANGE,AR,723
LA GRANGE,CA,953
LA GRANGE,IL,605
LA GRANGE,KY,400
LA GRANGE,MO,634
LA GRANGE,NC,285
LA GRANGE,TN,380
LA GRANGE,TX,789
LA HABRA,CA,906
LA HARPE,IL,614
LA HARPE,KS,667
LA HONDA,CA,940
LA JARA,CO,811
LA JARA,NM,870
LA JOLLA,CA,920
LA JOSE,PA,157
LA JOYA,NM,870
LA JOYA,TX,785
LA JUNTA,CO,810
LA LUZ,NM,883
LA MADERA,NM,875
LA MARQUE,TX,775
LA MESA,CA,919
LA MESA,NM,880
LA MIRADA,CA,906
LA MOILLE,IL,613
LA MONTE,MO,653
LA MOTTE,IA,520
LA PINE,OR,977
LA PLACE,IL,619
LA PLACE,LA,700
LA PLATA,MD,206
LA PLATA,MO,635
LA PLATA,PR,007
LA PLUME,PA,184
LA POINTE,WI,548
LA PORTE,IN,463
LA PORTE,TX,775
LA PORTE CITY,IA,506
LA PRYOR,TX,788
LA PUENTE,CA,917
LA PUSH,WA,983
LA QUINTA,CA,922
LA ROSE,IL,615
LA RUE,OH,433
LA RUSSELL,MO,648
LA SAL,UT,845
LA SALLE,IL,613
LA SALLE,MI,481
LA SALLE,MN,560
LA SALLE,TX,779
LA VALLE,WI,539
LA VERGNE,TN,370
LA VERKIN,UT,847
LA VERNE,CA,917
LA VERNIA,TX,781
LA VETA,CO,810
LA VILLA,TX,785
LA WARD,TX,779
LABADIE,MO,630
LABADIEVILLE,LA,703
LABELLE,FL,339
LABOLT,SD,572
LAC DU FLAMBEAU,WI,545
LACARNE,OH,434
LACASSINE,LA,706
LACEY,WA,985
LACEY SPRING,VA,228
LACEYS SPRING,AL,357
LACEYVILLE,PA,186
LACHINE,MI,497
LACKAWAXEN,PA,184
LACKEY,KY,416
LACKEY,VA,236
LACLEDE,ID,838
LACLEDE,MO,646
LACOMBE,LA,704
LACON,IL,615
LACONA,IA,501
LACONA,NY,130
LACONIA,NH,032
LACOOCHEE,FL,335
LACOTA,MI,490
LACROSSE,WA,991
LADD,IL,613
LADDONIA,MO,633
LADOGA,IN,479
LADONIA,TX,754
LADORA,IA,522
LADSON,SC,294
LADY LAKE,FL,321
LADYSMITH,VA,225
LADYSMITH,WI,548
LAFAYETTE,AL,368
LAFAYETTE,CA,945
LAFAYETTE,CO,800
LAFAYETTE,IN,479
LAFAYETTE,LA,705
LAFAYETTE,MN,560
LAFAYETTE,OH,458
LAFAYETTE,TN,370
LAFFERTY,OH,439
LAFITTE,LA,700
LAFOX,IL,601
LAGRANGE,GA,302
LAGRANGE,IN,467
LAGRANGE,ME,044
LAGRANGE,OH,440
LAGRANGE,WY,822
LAGRANGEVILLE,NY,125
LAGRO,IN,469
LAGUNA,NM,870
LAGUNA BEACH,CA,926
LAGUNA HILLS,CA,926
LAGUNA NIGUEL,CA,926
LAGUNITAS,CA,949
LAHAINA,HI,967
LAHASKA,PA,189
LAHOMA,OK,737
LAIE,HI,967
LAINGSBURG,MI,488
LAIRD HILL,TX,756
LAJAS,PR,006
LAKE,MI,486
LAKE,MS,390
LAKE,WV,251
LAKE ALFRED,FL,338
LAKE ANDES,SD,573
LAKE ANN,MI,496
LAKE ARIEL,PA,184
LAKE ARROWHEAD,CA,923
LAKE ARTHUR,NM,882
LAKE BENTON,MN,561
LAKE BLUFF,IL,600
LAKE BRONSON,MN,567
LAKE BUTLER,FL,320
LAKE CHARLES,LA,706
LAKE CICOTT,IN,469
LAKE CITY,CA,961
LAKE CITY,CO,812
LAKE CITY,FL,320
LAKE CITY,IA,514
LAKE CITY,MI,496
LAKE CITY,MN,550
LAKE CITY,SC,295
LAKE CITY,SD,572
LAKE CLEAR,NY,129
LAKE COMO,PA,184
LAKE CORMORANT,MS,386
LAKE CREEK,TX,754
LAKE CRYSTAL,MN,560
LAKE DALLAS,TX,750
LAKE DELTON,WI,539
LAKE ELMO,MN,550
LAKE ELMORE,VT,056
LAKE ELSINORE,CA,925
LAKE FOREST,CA,926
LAKE FOREST,IL,600
LAKE FORK,IL,625
LAKE GENEVA,FL,321
LAKE GENEVA,WI,531
LAKE GEORGE,CO,808
LAKE GEORGE,MI,486
LAKE GEORGE,MN,564
LAKE GEORGE,NY,128
LAKE GROVE,NY,117
LAKE GROVE,OR,970
LAKE HAMILTON,FL,338
LAKE HARBOR,FL,334
LAKE HARMONY,PA,186
LAKE HAVASU CITY,AZ,864
LAKE HELEN,FL,327
LAKE HIAWATHA,NJ,070
LAKE HILL,NY,124
LAKE HOPATCONG,NJ,078
LAKE HUGHES,CA,935
LAKE JACKSON,TX,775
LAKE JUNALUSKA,NC,287
LAKE LEELANAU,MI,496
LAKE LILLIAN,MN,562
LAKE LURE,NC,287
LAKE LUZERNE,NY,128
LAKE MARY,FL,327
LAKE MC DONALD,MT,599
LAKE MILLS,IA,504
LAKE MILLS,WI,535
LAKE MILTON,OH,444
LAKE MINCHUMINA,AK,997
LAKE MONROE,FL,327
LAKE NEBAGAMON,WI,548
LAKE NORDEN,SD,572
LAKE ODESSA,MI,488
LAKE ORION,MI,483
LAKE OSWEGO,OR,970
LAKE OZARK,MO,650
LAKE PANASOFFKEE,FL,335
LAKE PARK,GA,316
LAKE PARK,IA,513
LAKE PARK,MN,565
LAKE PEEKSKILL,NY,105
LAKE PLACID,FL,338
LAKE PLACID,NY,129
LAKE PLEASANT,MA,013
LAKE PLEASANT,NY,121
LAKE PRESTON,SD,572
LAKE PROVIDENCE,LA,712
LAKE SPRING,MO,655
LAKE STEVENS,WA,982
LAKE TOMAHAWK,WI,545
LAKE TOXAWAY,NC,287
LAKE VIEW,SC,295
LAKE VILLA,IL,600
LAKE VILLAGE,AR,716
LAKE VILLAGE,IN,463
LAKE WACCAMAW,NC,284
LAKE WALES,FL,338
LAKE WILSON,MN,561
LAKE WINOLA,PA,186
LAKE WORTH,FL,334
LAKE WORTH BEACH,FL,334
LAKE ZURICH,IL,600
LAKEBAY,WA,983
LAKEFIELD,MN,561
LAKEHEAD,CA,960
LAKEHURST,NJ,087
LAKELAND,FL,338
LAKELAND,GA,316
LAKELAND,LA,707
LAKELAND,MI,481
LAKELAND,MN,550
LAKEMONT,GA,305
LAKEMONT,NY,148
LAKEMORE,OH,442
LAKEPORT,CA,954
LAKESHORE,CA,936
LAKESHORE,FL,338
LAKESIDE,AZ,859
LAKESIDE,CA,920
LAKESIDE,MT,599
LAKESIDE,NE,693
LAKESIDE,OR,974
LAKESIDE MARBLEHEAD,OH,434
LAKESIDE PARK,KY,410
LAKETOWN,UT,840
LAKEVIEW,AR,726
LAKEVIEW,MI,488
LAKEVIEW,NC,283
LAKEVIEW,OH,433
LAKEVIEW,OR,976
LAKEVIEW,TX,792
LAKEVILLE,CT,060
LAKEVILLE,MA,023
LAKEVILLE,MI,483
LAKEVILLE,MN,550
LAKEVILLE,NY,144
LAKEVILLE,OH,446
LAKEWAY,TX,787
LAKEWOOD,CA,907
LAKEWOOD,CO,802
LAKEWOOD,NJ,087
LAKEWOOD,NM,882
LAKEWOOD,NY,147
LAKEWOOD,OH,441
LAKEWOOD,PA,184
LAKEWOOD,WA,983
LAKEWOOD,WI,541
LAKIN,KS,678
LAKOTA,IA,504
LAKOTA,ND,583
LAMAR,AR,728
LAMAR,CO,810
LAMAR,IN,475
LAMAR,MO,647
LAMAR,MS,386
LAMAR,PA,168
LAMAR,SC,290
LAMARTINE,PA,163
LAMBERT,MS,386
LAMBERT,MT,592
LAMBERTON,MN,561
LAMBERTVILLE,MI,481
LAMBERTVILLE,NJ,085
LAMBROOK,AR,723
LAMBSBURG,VA,243
LAME DEER,MT,590
LAMESA,TX,793
LAMOILLE,NV,898
LAMONI,IA,501
LAMONT,CA,932
LAMONT,FL,323
LAMONT,IA,506
LAMONT,MI,494
LAMONT,OK,746
LAMOURE,ND,584
LAMPASAS,TX,765
LAMPETER,PA,175
LANAI CITY,HI,967
LANARK,IL,610
LANCASTER,CA,935
LANCASTER,KY,404
LANCASTER,MA,015
LANCASTER,MN,567
LANCASTER,MO,635
LANCASTER,NH,035
LANCASTER,NY,140
LANCASTER,OH,431
LANCASTER,PA,176
LANCASTER,SC,297
LANCASTER,TX,751
LANCASTER,VA,225
LANCASTER,WI,538
LANCE CREEK,WY,822
LANCING,TN,377
LAND O LAKES,FL,346
LAND O LAKES,WI,545
LANDENBERG,PA,193
LANDER,WY,825
LANDERS,CA,922
LANDIS,NC,280
LANDISBURG,PA,170
LANDISVILLE,NJ,083
LANDISVILLE,PA,175
LANDO,SC,297
LANDRUM,SC,293
LANE,KS,660
LANE,OK,745
LANE,SC,295
LANE,SD,573
LANE CITY,TX,774
LANESBORO,IA,514
LANESBORO,MN,559
LANESBORO,PA,188
LANESBOROUGH,MA,012
LANESVILLE,IN,471
LANETT,AL,368
LANEVILLE,TX,756
LANEXA,VA,230
LANGDON,ND,582
LANGELOTH,PA,150
LANGFORD,SD,574
LANGHORNE,PA,190
LANGLEY,AR,719
LANGLEY,OK,743
LANGLEY,SC,298
LANGLEY,WA,982
LANGLOIS,OR,974
LANGSTON,AL,357
LANGSTON,OK,730
LANGTRY,TX,788
LANHAM,MD,207
LANKIN,ND,582
LANNON,WI,530
LANSDALE,PA,194
LANSDOWNE,PA,190
LANSE,MI,499
LANSE,PA,168
LANSFORD,ND,587
LANSFORD,PA,182
LANSING,IA,521
LANSING,IL,604
LANSING,KS,660
LANSING,MI,489
LANSING,MN,559
LANSING,NC,286
LANSING,OH,439
LANSING,WV,258
LANTANA,FL,334
LANTRY,SD,576
LAONA,WI,545
LAOTTO,IN,467
LAPAZ,IN,465
LAPEER,MI,484
LAPINE,AL,360
LAPOINT,UT,840
LAPORTE,CO,805
LAPORTE,MN,564
LAPORTE,PA,186
LAPWAI,ID,835
LAQUEY,MO,655
LARAMIE,WY,820
LARCHMONT,NY,105
LARCHWOOD,IA,512
LAREDO,TX,780
LARES,PR,006
LARGO,FL,337
LARIMER,PA,156
LARIMORE,ND,582
LARKSPUR,CA,949
LARKSPUR,CO,801
LARNED,KS,675
LAROSE,LA,703
LARRABEE,IA,510
LARSEN,WI,549
LARSEN BAY,AK,996
LARUE,TX,757
LAS ANIMAS,CO,810
LAS CRUCES,NM,880
LAS MARIAS,PR,006
LAS PIEDRAS,PR,007
LAS VEGAS,NM,877
LAS VEGAS,NV,891
LASARA,TX,785
LASCASSAS,TN,370
LASHMEET,WV,247
LATAH,WA,990
LATEXO,TX,758
LATHAM,IL,625
LATHAM,KS,670
LATHAM,MO,650
LATHAM,NY,121
LATHAM,OH,456
LATHROP,CA,953
LATHROP,MO,644
LATHRUP VILLAGE,MI,480
LATON,CA,932
LATROBE,PA,156
LATTA,SC,295
LATTIMER MINES,PA,182
LATTIMORE,NC,280
LATTY,OH,458
LAUDERDALE,MS,393
LAUGHLIN,NV,890
LAUGHLINTOWN,PA,156
LAUPAHOEHOE,HI,967
LAURA,IL,614
LAURA,OH,453
LAUREL,DE,199
LAUREL,FL,342
LAUREL,IA,501
LAUREL,IN,470
LAUREL,MD,207
LAUREL,MS,394
LAUREL,MT,590
LAUREL,NE,687
LAUREL FORK,VA,243
LAUREL HILL,FL,325
LAUREL HILL,NC,283
LAUREL SPRINGS,NC,286
LAURELTON,PA,178
LAURELVILLE,OH,431
LAURENS,IA,505
LAURENS,NY,137
LAURENS,SC,293
LAURIER,WA,991
LAURINBURG,NC,283
LAURYS STATION,PA,180
LAVA HOT SPRINGS,ID,832
LAVACA,AR,729
LAVALETTE,WV,255
LAVEEN,AZ,853
LAVELLE,PA,179
LAVERNE,OK,738
LAVINA,MT,590
LAVINIA,TN,383
LAVON,TX,751
LAVONIA,GA,305
LAWAI,HI,967
LAWLER,IA,521
LAWN,PA,170
LAWN,TX,795
LAWNDALE,CA,902
LAWNDALE,IL,617
LAWNDALE,NC,280
LAWRENCE,KS,660
LAWRENCE,MA,018
LAWRENCE,MI,490
LAWRENCE,MS,393
LAWRENCE,NE,689
LAWRENCE,NY,115
LAWRENCE,PA,150
LAWRENCEBURG,IN,470
LAWRENCEBURG,KY,403
LAWRENCEBURG,TN,384
LAWRENCEVILLE,GA,300
LAWRENCEVILLE,IL,624
LAWRENCEVILLE,PA,169
LAWRENCEVILLE,VA,238
LAWSON,AR,717
LAWSON,MO,640
LAWSONVILLE,NC,270
LAWTELL,LA,705
LAWTEY,FL,320
LAWTON,IA,510
LAWTON,MI,490
LAWTON,OK,735
LAWTON,PA,188
LAYLAND,WV,258
LAYTON,NJ,078
LAYTON,UT,840
LAYTONVILLE,CA,954
LAZBUDDIE,TX,790
LAZEAR,CO,814
LE CENTER,MN,560
LE CLAIRE,IA,527
LE GRAND,CA,953
LE GRAND,IA,501
LE MARS,IA,510
LE RAYSVILLE,PA,188
LE ROY,IL,617
LE ROY,KS,668
LE ROY,MN,559
LE ROY,NY,144
LE ROY,WV,252
LE SUEUR,MN,560
LEACHVILLE,AR,724
LEAD,SD,577
LEAD HILL,AR,726
LEADORE,ID,834
LEADVILLE,CO,804
LEAF RIVER,IL,610
LEAGUE CITY,TX,775
LEAKESVILLE,MS,394
LEAKEY,TX,788
LEAMINGTON,UT,846
LEANDER,KY,412
LEANDER,TX,786
LEARY,GA,317
LEASBURG,NC,272
LEAVENWORTH,KS,660
LEAVENWORTH,WA,988
LEAVITTSBURG,OH,444
LEBAM,WA,985
LEBANON,CT,062
LEBANON,GA,301
LEBANON,IL,622
LEBANON,IN,460
LEBANON,KS,669
LEBANON,KY,400
LEBANON,ME,040
LEBANON,MO,655
LEBANON,NH,037
LEBANON,NJ,088
LEBANON,OH,450
LEBANON,OK,734
LEBANON,OR,973
LEBANON,PA,170
LEBANON,TN,370
LEBANON,VA,242
LEBANON,WI,530
LEBANON JUNCTION,KY,401
LEBEAU,LA,713
LEBEC,CA,932
LEBLANC,LA,706
LEBO,KS,668
LECANTO,FL,344
LECKIE,WV,248
LECKRONE,PA,154
LECOMPTE,LA,713
LECOMPTON,KS,660
LEDBETTER,KY,420
LEDERACH,PA,194
LEDGEWOOD,NJ,078
LEDYARD,CT,063
LEDYARD,IA,505
LEE,FL,320
LEE,IL,605
LEE,MA,012
LEE,ME,044
LEE CENTER,IL,613
LEE CENTER,NY,133
LEE VINING,CA,935
LEECHBURG,PA,156
LEEDEY,OK,736
LEEDS,AL,350
LEEDS,MA,010
LEEDS,ME,042
LEEDS,ND,583
LEEDS,UT,847
LEEDS POINT,NJ,082
LEEPER,PA,162
LEES SUMMIT,MO,640
LEESBURG,AL,359
LEESBURG,FL,347
LEESBURG,GA,317
LEESBURG,IN,465
LEESBURG,NJ,083
LEESBURG,OH,451
LEESBURG,TX,754
LEESBURG,VA,201
LEESPORT,PA,195
LEESVILLE,LA,714
LEESVILLE,OH,446
LEESVILLE,SC,290
LEESVILLE,TX,781
LEETON,MO,647
LEETONIA,OH,444
LEFLORE,OK,749
LEFORS,TX,790
LEFT HAND,WV,252
LEGGETT,TX,773
LEHI,UT,840
LEHIGH,IA,505
LEHIGH,OK,745
LEHIGH ACRES,FL,339
LEHIGHTON,PA,182
LEHMAN,PA,186
LEHR,ND,584
LEICESTER,MA,015
LEICESTER,NC,287
LEICESTER,NY,144
LEIGH,NE,686
LEIGHTON,AL,356
LEIGHTON,IA,501
LEIPSIC,OH,458
LEISENRING,PA,154
LEITCHFIELD,KY,427
LEITER,WY,828
LEITERS FORD,IN,469
LEIVASY,WV,266
LEJUNIOR,KY,408
LELAND,IA,504
LELAND,IL,605
LELAND,MI,496
LELAND,MS,387
LELAND,NC,284
LEMASTERS,PA,172
LEMHI,ID,834
LEMING,TX,780
LEMITAR,NM,878
LEMMON,SD,576
LEMON COVE,CA,932
LEMON GROVE,CA,919
LEMON SPRINGS,NC,283
LEMONT,IL,604
LEMONT,PA,168
LEMONT FURNACE,PA,154
LEMOORE,CA,932
LEMOYNE,NE,691
LEMOYNE,OH,434
LEMPSTER,NH,036
LENA,IL,610
LENA,LA,714
LENA,MS,390
LENA,WI,541
LENAPAH,OK,740
LENEXA,KS,662
LENNI,PA,190
LENNON,MI,484
LENNOX,SD,570
LENOIR,NC,286
LENOIR CITY,TN,377
LENORA,KS,676
LENORAH,TX,797
LENORE,ID,835
LENORE,WV,256
LENOX,GA,316
LENOX,IA,508
LENOX,MA,012
LENOX DALE,MA,012
LENZBURG,IL,622
LEO,IN,467
LEOLA,AR,720
LEOLA,PA,175
LEOLA,SD,574
LEOMA,TN,384
LEOMINSTER,MA,014
LEON,IA,501
LEON,KS,670
LEON,OK,734
LEON,WV,251
LEONA,TX,758
LEONA VALLEY,CA,935
LEONARD,MO,634
LEONARD,ND,580
LEONARD,TX,754
LEONARDSVILLE,NY,133
LEONARDTOWN,MD,206
LEONARDVILLE,KS,664
LEONIA,NJ,076
LEONIDAS,MI,490
LEONORE,IL,613
LEONVILLE,LA,705
LEOPOLD,MO,637
LEOPOLIS,WI,549
LEOTA,MN,561
LEOTI,KS,678
LEPANTO,AR,723
LEQUIRE,OK,749
LERNA,IL,624
LERONA,WV,259
LEROSE,KY,413
LEROY,AL,365
LEROY,MI,496
LEROY,TX,766
LESHARA,NE,680
LESLIE,AR,726
LESLIE,MI,492
LESLIE,MO,630
LESLIE,WV,259
LESTER,IA,512
LESTER,WV,258
LESTER PRAIRIE,MN,553
LESTERVILLE,SD,570
LETART,WV,252
LETCHER,SD,573
LETOHATCHEE,AL,360
LETONA,AR,720
LETTS,IA,527
LETTSWORTH,LA,707
LEVAN,UT,846
LEVANT,ME,044
LEVASY,MO,640
LEVELLAND,TX,793
LEVELOCK,AK,996
LEVERETT,MA,010
LEVERING,MI,497
LEVITTOWN,NY,117
LEVITTOWN,PA,190
LEWELLEN,NE,691
LEWES,DE,199
LEWIS,IN,478
LEWIS,KS,675
LEWIS,NY,129
LEWIS CENTER,OH,430
LEWIS RUN,PA,167
LEWISBERRY,PA,173
LEWISBURG,KY,422
LEWISBURG,OH,453
LEWISBURG,PA,178
LEWISBURG,TN,370
LEWISBURG,WV,249
LEWISPORT,KY,423
LEWISTON,CA,960
LEWISTON,ID,835
LEWISTON,ME,042
LEWISTON,MI,497
LEWISTON,MN,559
LEWISTON,NY,140
LEWISTON,UT,843
LEWISTON WOODVILLE,NC,278
LEWISTOWN,IL,615
LEWISTOWN,MO,634
LEWISTOWN,MT,594
LEWISTOWN,PA,170
LEWISVILLE,AR,718
LEWISVILLE,ID,834
LEWISVILLE,IN,473
LEWISVILLE,MN,560
LEWISVILLE,NC,270
LEWISVILLE,OH,437
LEWISVILLE,PA,193
LEWISVILLE,TX,750
LEXA,AR,723
LEXINGTON,AL,356
LEXINGTON,IL,617
LEXINGTON,IN,471
LEXINGTON,KY,405
LEXINGTON,MA,024
LEXINGTON,MI,484
LEXINGTON,MO,640
LEXINGTON,MS,390
LEXINGTON,NC,272
LEXINGTON,NE,688
LEXINGTON,NY,124
LEXINGTON,OH,449
LEXINGTON,OK,730
LEXINGTON,SC,290
LEXINGTON,TN,383
LEXINGTON,TX,789
LEXINGTON,VA,244
LEXINGTON PARK,MD,206
LIBBY,MT,599
LIBERAL,KS,679
LIBERAL,MO,647
LIBERTY,IL,623
LIBERTY,IN,473
LIBERTY,KS,673
LIBERTY,KY,425
LIBERTY,ME,049
LIBERTY,MO,640
LIBERTY,MS,396
LIBERTY,NC,272
LIBERTY,NY,127
LIBERTY,PA,169
LIBERTY,SC,296
LIBERTY,TN,370
LIBERTY,TX,775
LIBERTY CENTER,IA,501
LIBERTY CENTER,IN,467
LIBERTY CENTER,OH,435
LIBERTY CORNER,NJ,079
LIBERTY HILL,SC,290
LIBERTY HILL,TX,786
LIBERTY LAKE,WA,990
LIBERTY MILLS,IN,469
LIBERTYTOWN,MD,217
LIBERTYVILLE,IL,600
LIBUSE,LA,713
LICK CREEK,KY,415
LICKING,MO,655
LIDDERDALE,IA,514
LIDGERWOOD,ND,580
LIGHTFOOT,VA,230
LIGHTHOUSE POINT,FL,330
LIGNITE,ND,587
LIGNUM,VA,227
LIGONIER,IN,467
LIGONIER,PA,156
LIHUE,HI,967
LIKELY,CA,961
LILBOURN,MO,638
LILBURN,GA,300
LILESVILLE,NC,280
LILLIAN,AL,365
LILLIAN,TX,760
LILLINGTON,NC,275
LILLIWAUP,WA,985
LILLY,GA,310
LILLY,PA,159
LILY DALE,NY,147
LIMA,IL,623
LIMA,MT,597
LIMA,NY,144
LIMA,OH,458
LIME RIDGE,WI,539
LIME SPRINGS,IA,521
LIMEPORT,PA,180
LIMERICK,ME,040
LIMESTONE,ME,047
LIMESTONE,NY,147
